num,square,cube,theta,sin(theta)
1597,2550409,-221964123,10.0342469355658,-0.5724321255945916
9644,93006736,-691202880,60.595039102439934,-0.78628843213662
1160,1345600,1560896000,7.288494956328321,0.8443279255020152
8959,80263681,1822779647,56.29105716702192,-0.2547707256833791
2854,8145316,1771895384,17.93221086669054,-0.7939903986478356
6238,38912644,-2076062600,39.19450994618626,0.9971589002606138
1847,3411409,2005905127,11.605043262360697,-0.8199521093254519
4033,16265089,1172594497,25.340086343855273,0.20586260876988163
5268,27751824,167720768,33.09982019822206,0.9936113105200084
5247,27531009,-1573683841,32.96787330677129,0.999822352380809
1325,1755625,-1968764171,8.325220532012953,0.8910065241883676
4338,18818244,29163848,27.256457862545048,0.8509944817946908
1233,1520289,1874516337,7.74716748375243,0.9943007903969989
7754,60124516,-1945938200,48.719818871870515,-0.9996841892832999
1672,2795584,379249152,10.505485833604268,-0.8822912264349532
1473,2169729,-1098956479,9.25513195747553,0.16883344471273434
7182,51581124,1088445112,45.12583687616379,0.9101059706849949
6131,37589161,-1469087893,38.522209118318045,0.7332553462225604
4196,17606416,862077504,26.364245548925545,0.9429905358928646
5275,27825625,751283811,33.14380249537232,0.9876883405951375
2869,8231161,2140364429,18.026458646298234,-0.7332553462225595
1259,1585081,1995616979,7.9105303017391,0.998401550108975
3276,10732176,798870208,20.583715066320327,0.9866859442078678
3215,10336225,-1128774993,20.20044076258237,0.9759167619387475
6880,47334400,-756842496,43.22831491339556,-0.6845471059286868
6648,44195904,1756593664,41.77061592212989,-0.8015669848708771
5310,28196100,-602564360,33.3637139811236,0.929776485888252
4279,18309841,1038398311,26.88574992942145,0.9834452049953297
6263,39225169,854097575,39.35158957886575,0.99666592803403
1965,3861225,-1002627467,12.346459128607888,-0.21814324139654181
446,198916,88716536,2.8023006470020957,0.3328195445229865
9698,94051204,1575509640,60.93433110902763,-0.9470983049947449
2637,6953769,1157219669,16.56875965503257,-0.7583619152887213
5915,34987225,791005667,37.165041091967254,-0.5090414157503714
8746,76492516,-1011353240,54.95273869659266,-0.9996841892832999
8762,76772644,-1627958744,55.053269661507535,-0.997158900260614
4367,19070689,1677320239,27.438670236453255,0.7417417727387384
8549,73085401,2036835229,53.714951191078285,-0.30303526963277405
9429,88906041,776437869,59.244154261396325,0.43145604568095525
7230,52272900,-24055048,45.42742977090841,0.9921147013144779
1364,1860496,-1757250752,8.570264758992955,0.7542513807361042
8189,67059721,-603758619,51.45300448049363,0.9274451533346608
7711,59459521,-1069134241,48.44964190366179,-0.970126596490106
318,101124,32157432,1.9980529276831085,0.9101059706849957
1165,1357225,1581167125,7.319910882864218,0.8607420270039436
9692,93934864,-116364864,60.896631997184556,-0.9343289424566136
7515,56475225,-790446429,47.21813758345459,-0.09410831331851373
663,439569,291434247,4.165751858660066,-0.8542774316992952
2047,4190209,-12576769,12.861680323796614,0.2910361668282725
6774,45887076,1601407512,42.56229727083452,-0.9886517447379138
6364,40500496,47118784,39.98619129489089,0.7542513807361049
1315,1729225,-2021036421,8.262388678941157,0.9177546256839808
1072,1149184,1231925248,6.735574649296517,0.43711576665093294
4342,18852964,255191064,27.281590603773765,0.8375280400421415
2913,8485569,-1051341279,18.302918799814137,-0.5198173426207083
4084,16679056,-602212032,25.660528794521433,0.5036232016357624
792,627264,496793088,4.976282763286233,-0.9653816388332738
5413,29300569,-309809955,34.010882067763106,0.5198173426207059
780,608400,474552000,4.900884539600078,-0.9822872507286886
4111,16900321,757742895,25.830174797815282,0.6422526531765858
8721,76055841,1858025777,54.79565906391318,-0.9834452049953304
2667,7112889,1790205779,16.75725521424796,-0.8670707011644908
6614,43744996,1566594712,41.556987621685785,-0.6565857557529564
7919,62710561,-1611273777,49.75654444755514,-0.48725012572533427
119,14161,1685159,0.7476990515543708,0.6799533787224192
8205,67322025,-1673566059,51.55353544540851,0.960293685676943
2021,4084441,-335279331,12.698317505809944,0.13156435909228267
4398,19342404,-831453128,27.63344898097582,0.5979049830575192
2946,8678916,-201717240,18.51026391495106,-0.3328195445229875
5837,34070569,1301415637,36.67495263800725,-0.8542774316992942
1177,1385329,1630532233,7.395309106550373,0.8966410367852358
3551,12609601,1827020191,22.311591025794712,-0.3149865196553053
4016,16128256,346566656,25.23327219363322,0.10036171485121476
76,5776,438976,0.4775220833456486,0.45957986062148787
2311,5340721,-542495657,14.520441244892025,0.9274451533346612
1976,3904576,-874492416,12.415574166986863,-0.15022558912075704
881,776161,683797841,5.535486255625216,-0.6799533787224191
5341,28526281,2035011461,33.558492725646175,0.8409445822981669
2416,5837056,1217425408,15.180175702145881,0.5036232016357606
231,53361,12326391,1.4514158059584845,0.9928826045698137
3140,9859600,894372928,19.729201864543903,0.7705132427757901
1640,2689600,115976704,10.304423903774522,-0.7705132427757891
1013,1026169,1039509197,6.364866716172921,0.08159061156815756
3619,13097161,153985403,22.738847626682922,-0.6799533787224183
5670,32148900,1895636568,35.625660691708255,-0.8763066800438635
6788,46076944,-762316736,42.650261865135036,-0.9716317329146732
7432,55234624,-1813134848,46.69663320295869,0.41437558099328425
4748,22543504,-337625408,29.832563838488678,-0.9999210442038161
3223,10387729,-880087801,20.250706245039808,0.9856445951489982
1102,1214404,1338273208,6.924070208511904,0.5979049830575187
1159,1343281,1556862679,7.2822117710211405,0.8409445822981689
2587,6692569,133806819,16.25460038967359,-0.5198173426207102
6869,47183161,1978585709,43.15919987501658,-0.7332553462225577
4313,18601969,-1374086327,27.099378229865557,0.9226727398701144
7462,55681444,-1116892584,46.88512876217408,0.23649899702372237
867,751689,651714363,5.447521661324702,-0.741741772738739
4683,21930489,-378735117,29.424156793522005,-0.9126915874035036
3143,9878449,983194135,19.74805142046544,0.7823908105765882
179,32041,5735339,1.124690169985146,0.9021339593682028
7170,51408900,-765374456,45.05043865247764,0.8763066800438649
4287,18378369,1478656575,26.936015411878888,0.9730985109821264
4735,22420225,-1214417025,29.75088242949534,-0.99556196460308
8702,75724804,1827248120,54.67627854307676,-0.9548645447466432
1673,2798929,387640921,10.511769018911448,-0.8852313113324549
2819,7946761,927082779,17.712299380939253,-0.9074844245411173
5254,27604516,-994761000,33.011855603921546,0.9996841892833
6988,48832144,1936605888,43.90689892657095,-0.07532680552792975
565,319225,180362125,3.5499996985564666,-0.3971478906347808
9618,92505924,663746760,60.43167628445327,-0.675332808121028
7763,60264169,-320691317,48.77636753963513,-0.9966659280340298
4579,20967241,1519716027,28.770705521575326,-0.4762382036679391
9027,81486729,1141295067,56.718313767910125,0.1688334447127318
1859,3455881,2129515483,11.68044148604685,-0.774503060198734
7859,61763881,71036331,49.37955332912437,-0.7745030601987339
7283,53042089,-241522453,45.760438592188926,0.9785809043254725
5272,27793984,500995584,33.12495293945078,0.9904614256966514
5708,32581264,1290261184,35.86442173338108,-0.9653816388332737
4559,20784481,267168367,28.645041815431735,-0.36227536670454635
468,219024,102503232,2.9405307237600464,0.19970998051440705
8168,66716224,-522728960,51.321057589042866,0.8701837546695274
7982,63712324,1745629240,50.15238512190746,-0.1128563848734837
3935,15484225,800883231,24.724334183751672,-0.397147890634781
28,784,21952,0.17592918860102844,0.17502305897527606
6804,46294416,1454593856,42.75079283004991,-0.9429905358928632
7119,50680161,14813295,44.729996201811474,0.6799533787224177
4778,22829284,1704136552,30.021059397704065,-0.9845643345292053
6399,40947201,28134143,40.206102780642176,0.5928568201610573
9034,81613156,-1441123608,56.76229606506038,0.21200710992205338
5,25,125,0.031415926535897934,0.03141075907812829
7266,52794756,1354607752,45.653624441966876,0.9949510169813001
5470,29920900,458565752,34.36902363027234,0.1873813145857249
719,516961,371694959,4.517610235862123,-0.9810905174433342
1988,3952144,-733072320,12.490972390673019,-0.07532680552793207
4924,24245776,-872883264,30.938404452552284,-0.4595798606214878
4000,16000000,-424509440,25.132741228718345,-9.797174393178826E-16
4371,19105641,1906378187,27.463802977681972,0.7246531301870469
4592,21086464,-1955205120,28.852386930568663,-0.5463943467342708
505,255025,128787625,3.1730085801256913,-0.03141075907812844
9522,90668484,56878152,59.82849049496402,-0.1377902906846378
1023,1046529,1070599167,6.4276985692447175,0.1440107825522527
3508,12306064,219999552,22.04141405758599,-0.050244318179769126
8828,77933584,802912192,55.46795989178139,-0.8822912264349527
2657,7059649,1577618209,16.694423361176163,-0.8340784336131722
9220,85008400,2093400128,57.93096853219579,0.9822872507286895
5761,33189121,-2071002239,36.1974305546616,-0.997612506361225
5714,32649796,1877340616,35.90212084522416,-0.974526872786578
4633,21464689,661656329,29.109997528163024,-0.7417417727387393
450,202500,91125000,2.827433388230814,0.3090169943749475
3550,12602500,1789202040,22.305307840487533,-0.3090169943749483
2426,5885476,1393262888,15.243007555217677,0.44838321609003234
4111,16900321,757742895,25.830174797815282,0.6422526531765858
8435,71149225,-1151708565,52.998668066059814,0.39714789063477873
6076,36917776,974107584,38.17663392642317,0.4595798606214917
9546,91126116,-1988457752,59.97928694233634,-0.2850192624699805
1391,1934881,-1603547825,8.739910762286804,0.6325701619131248
2123,4507129,978700275,13.339202407142263,0.6981654189934735
2281,5202961,-1016947847,14.331945685676637,0.9810905174433341
4078,16630084,-901994184,25.622829682678354,0.470703932165333
8602,73994404,844703400,54.04796001235881,-0.5979049830575223
3201,10246401,-1561008767,20.112476168281855,0.9529793415172184
124,15376,1906624,0.7791149780902688,0.7026499697988492
372,138384,51478848,2.3373449342708064,0.7203090248879067
202,40804,8242408,1.2692034320502765,0.954864544746643
334,111556,37259704,2.098583892597982,0.8639234171928354
9790,95844100,2010868472,61.51238415728815,-0.9685831611286307
2607,6796449,538473359,16.380264095817182,-0.6227877804881127
69,4761,328509,0.43353978619539146,0.42008572841180625
3276,10732176,798870208,20.583715066320327,0.9866859442078678
1178,1387684,1634691752,7.401592291857553,0.8994052515663712
6650,44222500,2021848872,41.78318229274425,-0.8090169943749475
5550,30802500,-844816840,34.87167845484671,-0.3090169943749512
5225,27300625,911844857,32.82964323001334,0.9876883405951377
4471,19989841,-819734105,28.09212150839993,0.18120576362713778
3532,12475024,1112111808,22.1922105049583,-0.19970998051440783
1328,1763584,-1952927744,8.34407008793449,0.8822912264349536
51,2601,132651,0.3204424506661589,0.3149865196553048
2364,5588496,326302656,14.853450066172543,0.7542513807361031
7405,54834025,-1975937995,46.52698719966484,0.5620833778521308
7879,62078641,-508659305,49.50521703526796,-0.689113808387349
4548,20684304,-417065920,28.57592677705276,-0.2970415815770363
1783,3179089,1373348391,11.202919402701204,-0.978580904325472
7631,58232161,1987989103,47.94698707908743,-0.7332553462225626
9405,88454025,-1313550299,59.09335781402401,0.5620833778521311
9535,90916225,-697188417,59.910171903957355,-0.2181432413965408
4315,18619225,-1262422749,27.111944600479916,0.917754625683981
2470,6100900,-2110646184,15.519467708733579,0.18738131458572418
9488,90022144,-568389632,59.614862194519915,0.0753268055279339
2686,7214596,-2096431624,16.87663573508437,-0.9202318473658708
2655,7049025,1535292191,16.6818569905618,-0.8270805742745614
8917,79512889,346827373,56.02716338412037,-0.49818510533949234
155,24025,3723875,0.9738937226128359,0.8270805742745618
3954,15634116,1687752520,24.843714704588084,-0.28501926246997683
6211,38576521,-919396645,39.02486394289241,0.9701265964901052
311,96721,30080231,1.9540706305328515,0.9274451533346613
1663,2765569,304173951,10.448937165839652,-0.854277431699295
4021,16168441,588791821,25.26468812016912,0.13156435909228395
373,139129,51895117,2.343628119577986,0.715936483021831
7733,59799289,-1428566131,48.58787198041974,-0.9943007903969988
7767,60326289,402851399,48.80150028086385,-0.9943007903969988
4150,17222500,-1541069032,26.075219024795285,0.8090169943749479
712,506944,360944128,4.473627938711866,-0.9716317329146741
5134,26357956,-2117207368,32.25787336706,0.7459411454241843
7042,49589764,1318767112,44.24619093315865,0.2608415062899
6850,46922500,-703422200,43.03981935418017,-0.8090169943749473
4852,23541904,-1738798784,30.486015110435353,-0.8015669848708766
578,334084,193100552,3.631681107549801,-0.4707039321653326
3694,13645636,-1132628168,23.210086524721394,-0.9387338576538746
6759,45684081,-458941833,42.46804949122683,-0.9984015501089748
2902,8421604,-1330308968,18.233803761435162,-0.577572703422266
8197,67190809,1007247485,51.50326996295107,0.9450630751798057
7374,54375876,1535751096,46.33220845514227,0.7115356772092845
365,133225,48627125,2.2933626371205493,0.7501110696304594
1742,3034564,991243192,10.94530880510684,-0.9987369566060176
7783,60575089,-990484873,48.90203124577872,-0.9785809043254718
632,399424,252435968,3.970973114137499,-0.737513117358174
3151,9928801,1220880879,19.798316902922878,0.8126941644330943
7063,49885969,157280775,44.37813782460942,0.38558399227739515
7848,61591104,-1964320256,49.310438290745395,-0.8163392507171836
5619,31573161,1315932523,35.3052182410421,-0.6799533787224206
483,233289,112678587,3.03477850336774,0.10661115427526005
1475,2175625,-1085920421,9.26769832808989,0.15643446504023034
6965,48511225,-1421734259,43.76238566450582,-0.21814324139654126
3108,9659664,-42535360,19.528139934714154,0.6276913612907002
8776,77018176,1601647104,55.14123425580805,-0.986685944207868
1281,1640961,2102071041,8.04876037849705,0.9810905174433341
9266,85858756,998283336,58.21999505632605,0.9949510169813002
9423,88792929,-822852753,59.20645514955324,0.4651510780774589
5519,30459361,601488815,34.676899710324136,-0.11909716009486808
8221,67584841,1564196677,51.65406641032338,0.9834452049953297
8865,78588225,899912673,55.70043774814704,-0.7501110696304567
3967,15737089,-1995477377,24.92539611358142,-0.20586260876988008
6551,42915601,1967227911,41.16114694733347,-0.3149865196553046
332,110224,36594368,2.0860175219836226,0.8701837546695257
1937,3751969,-1322370639,12.17052994000686,-0.3855839922773956
1478,2184484,-1066299944,9.286547884011428,0.13779029068463872
8021,64336441,646517741,50.397429348887464,0.13156435909228298
630,396900,250047000,3.9584067435231396,-0.7289686274214116
707,499849,353393243,4.442212012175967,-0.9637236782900096
5155,26574025,-449854597,32.38982025851077,0.827080574274561
6180,38192400,-194169280,38.830085198369844,0.9048270524660192
3673,13490929,-1987425335,23.07813963327062,-0.8852313113324547
7962,63393444,-2067539800,50.026721415763866,-0.23649899702372595
971,942841,915498611,6.100972933271379,-0.18120576362713692
7773,60419529,1489563653,48.839199392706924,-0.9895761186026513
102,10404,1061208,0.6408849013323178,0.5979049830575188
9589,91948921,1229907789,60.24946391054505,-0.5305111843067327
9204,84713616,-1979926208,57.83043756728092,0.9585217890173768
8966,80389156,-785333032,56.335039464172176,-0.21200710992205074
5010,25100100,1197449416,31.47875838896973,0.06279051952931534
607,368449,223648543,3.813893481458009,-0.6227877804881127
8591,73805281,-1593990737,53.978844973979825,-0.541121252126874
1255,1575025,1976656375,7.885397560510381,0.9995065603657315
2624,6885376,887357440,16.487078246039236,-0.7026499697988496
5861,34351321,-530370531,36.825749085379556,-0.7664930068093501
7086,50211396,-684333512,44.52265108667455,0.5144395337815066
2474,6120676,-2037316760,15.544600449962298,0.16263716519488294
2505,6275025,-1460931559,15.739379194484865,-0.03141075907812928
5778,33385284,-373357368,36.30424470488365,-0.9845643345292053
8398,70526404,-424746056,52.766190209694166,0.5979049830575199
1528,2334784,-727417344,9.600707149370407,-0.1750230589752754
2560,6553600,-402653184,16.084954386379742,-0.3681245526846787
7487,56055169,-1221744705,47.04220839485357,0.08159061156815432
9795,95942025,-845702949,61.54380008382405,-0.9602936856769422
3734,13942756,522643352,23.461413937008576,-0.9949510169813002
2372,5626384,460880960,14.903715548629979,0.720309024887907
7854,61685316,-854832584,49.34813740258847,-0.7939903986478364
1386,1920996,-1632466840,8.708494835750907,0.6565857557529566
7551,57017601,1043175551,47.44433225451306,-0.31498651965530433
9602,92198404,525812232,60.33114531953839,-0.597904983057522
9719,94458961,-1076359385,61.066278000478405,-0.981090517443335
8436,71166096,-938235584,53.00495125136699,0.3913736668372042
1056,1115136,1177583616,6.635043684381643,0.3446429231745171
1933,3736489,-1367301355,12.145397198778142,-0.40864907473634826
6482,42016324,1766872520,40.72760716113808,0.1128563848734798
6524,42562576,-1494628416,40.99150094403962,-0.15022558912075673
8357,69839449,-467276963,52.50857961209981,0.7823908105765855
325,105625,34328125,2.0420352248333655,0.8910065241883679
2602,6770404,436722024,16.348848169281283,-0.5979049830575177
6999,48986001,-744362681,43.97601396494993,-0.006283143965556722
5067,25674489,1243616883,31.836899951478966,0.40864907473635
620,384400,238328000,3.8955748904513436,-0.6845471059286887
9621,92563641,1496559789,60.4505258403748,-0.6891138083873485
2454,6022116,1893370776,15.418936743818705,0.2850192624699765
4941,24413481,367925333,31.045218602774337,-0.3622753667045452
2998,8988004,1176232216,18.8369895509244,-0.01256603988335256
5189,26925721,-2016354499,32.603448558954874,0.9274451533346612
3879,15046641,-1763621705,24.372475806549616,-0.6891138083873484
6283,39476089,-1079835981,39.47725328500934,0.9785809043254725
1449,2099601,-1252645447,9.10433551010322,0.3149865196553048
4251,18071001,-489586077,26.709820740820422,0.9999802608561371
1860,3459600,2139888704,11.686724671354032,-0.7705132427757886
3326,11062276,-1861575688,20.897874331679304,0.8881364488135447
5157,26594649,-290348579,32.402386629125125,0.8340784336131699
1325,1755625,-1968764171,8.325220532012953,0.8910065241883676
2016,4064256,-396394496,12.666901579274047,0.10036171485121524
470,220900,103823000,2.9530970943744057,0.18738131458572457
7381,54479161,-1616238483,46.37619075229253,0.6799533787224177
5785,33466225,328583305,36.34822700203391,-0.9759167619387472
6449,41589601,1923364497,40.52026204600116,0.3149865196553009
6364,40500496,47118784,39.98619129489089,0.7542513807361049
2425,5880625,1375613737,15.236724369910498,0.4539904997395465
1120,1254400,1404928000,7.037167544041137,0.6845471059286886
1453,2111209,-1227380619,9.12946825133194,0.2910361668282716
4257,18122049,-163848735,26.7475198526635,0.9990329346781247
3721,13845841,-19233191,23.379732528015243,-0.98344520499533
8062,64995844,10484216,50.65503994648183,0.37977909552180317
5371,28847641,321857155,33.74698828486156,0.7246531301870471
12,144,1728,0.07539822368615504,0.07532680552793272
6482,42016324,1766872520,40.72760716113808,0.1128563848734798
5184,26873856,1875116032,32.572032632418974,0.9152411726209168
2270,5152900,-1187818888,14.262830647297662,0.9921147013144778
2730,7452900,-1128419480,17.153095888600273,-0.9921147013144781
3044,9265936,-1859261888,19.12601607505466,0.27295193551732505
5039,25391521,-901144561,31.660970762877938,0.24259923079540868
8945,80013025,-1543029807,56.2030925727214,-0.3387379202452899
1579,2493241,-358139757,9.921149600036568,-0.47623820366793973
1448,2096704,-1258939904,9.098052324796042,0.3209436098072091
6404,41011216,642822208,40.237518707178076,0.5672689491267532
2908,8456464,-1178406464,18.271502873278237,-0.5463943467342693
8127,66048129,-97767617,51.0634469914485,0.7159364830218323
8097,65561409,-1725216031,50.87495143223311,0.5724321255945902
7453,55547209,1676488261,46.82858009440946,0.2910361668282696
4806,23097636,-661911080,30.196988586305093,-0.9387338576538741
6625,43890625,-1282385503,41.62610266006476,-0.707106781186547
8485,71995225,994128093,53.312827331418795,0.09410831331851055
7889,62236321,1356064625,49.56804888833976,-0.6422526531765825
6663,44395569,-545067177,41.86486370173758,-0.8542774316992945
2176,4734976,1713373184,13.67221122842278,0.8938414241512638
8472,71774784,-1809385984,53.231145922425455,0.1750230589752778
9022,81396484,-80328968,56.68689784137423,0.13779029068464144
2736,7485696,-993972224,17.190795000443348,-0.9961336091431724
1577,2486929,-373080263,9.908583229422208,-0.4651510780774581
7581,57471561,1900207045,47.63282781372845,-0.4872501257253341
4532,20539024,-1406423744,28.475395812137887,-0.1997099805144076
4962,24621444,1912520840,31.177165494225108,-0.23649899702372523
7391,54626881,20351647,46.43902260536432,0.6325701619131259
7286,53085796,236053016,45.77928814811047,0.9745268727865771
688,473344,325660672,4.322831491339556,-0.925077206834458
688,473344,325660672,4.322831491339556,-0.925077206834458
52,2704,140608,0.3267256359733385,0.3209436098072095
3315,10989225,2069542507,20.82875929330033,0.9177546256839809
6553,42941809,-2070167159,41.17371331794783,-0.3268880296549415
7444,55413136,178523968,46.772031426644844,0.3446429231745149
8658,74960964,471964616,54.39981838956086,-0.8375280400421437
6182,38217124,35059288,38.8426515689842,0.910105970684995
4612,21270544,-684498880,28.978050636712254,-0.6470559615694453
1534,2353156,-685225992,9.638406261213486,-0.21200710992205518
1760,3097600,1156808704,11.058406140636073,-0.9980267284282714
7769,60357361,764902345,48.81406665147821,-0.9928826045698137
2499,6245001,-1573611685,15.701680082641786,0.006283143965559172
7495,56175025,125017367,47.092473877311,0.031410759078128174
9116,83101456,1638628800,57.27751726024911,0.6660118674342532
2304,5308416,-654311424,14.476458947741767,0.9429905358928646
1390,1932100,-1609348296,8.733627576979625,0.6374239897486897
1576,2483776,-380536320,9.902300044115028,-0.459579860621488
6100,37210000,-652266688,38.32743037379548,0.5877852522924748
897,804609,721734273,5.636017220540089,-0.6029295416890247
4867,23687689,-676134629,30.58026289004305,-0.7417417727387385
6111,37344321,577878943,38.396545412174454,0.6422526531765854
1960,3841600,-1060398592,12.31504320207199,-0.24868988716485388
8186,67010596,-1207075032,51.4341549245721,0.9202318473658717
3299,10883401,1544601531,20.728228328385455,0.952979341517219
2348,5513104,59866304,14.75291910125767,0.8163392507171838
8538,72897444,-371881048,53.64583615269931,-0.23649899702372548
561,314721,176558481,3.524866957327748,-0.37395920573780045
493,243049,119823157,3.097610356439536,0.04396811831786496
4423,19562929,627489047,27.79052861365531,0.4651510780774578
401,160801,64481201,2.519557308179014,0.5826904796685761
905,819025,741217625,5.686282702997526,-0.5620833778521301
9401,88378801,1920420073,59.06822507279529,0.5826904796685753
1131,1279161,1446731091,7.106282582420112,0.7332553462225601
406,164836,66923416,2.5509732347149123,0.5568756164881878
531,281961,149721291,3.3363713981123606,-0.19354946805086046
9678,93663684,239034296,60.80866740288404,-0.8994052515663722
7325,53655625,-2109538107,46.024332375090474,0.8910065241883667
2073,4297329,318428425,13.025043141783284,0.44275823103890255
4843,23454649,1921715411,30.429466442670737,-0.8340784336131714
3480,12110400,-805480960,21.86548486898496,0.1253332335643044
4183,17497489,177552455,26.282564139932212,0.9126915874035036
3612,13046544,-120523328,22.694865329532668,-0.6470559615694454
2086,4351396,487077464,13.106724550776617,0.5144395337815061
9158,83868964,-727173672,57.54141104315065,0.8375280400421417
3100,9610000,-273771072,19.477874452256717,0.5877852522924725
1500,2250000,-919967296,9.42477796076938,3.6739403974420594E-16
6591,43441281,-1441325761,41.41247435962065,-0.5411212521268745
7503,56295009,1474657519,47.14273935976844,-0.018848439715412273
6307,39778249,1773313275,39.628049732381655,0.9365498867481914
9250,85562500,1179142536,58.119464091411174,1.0
5425,29430625,747350673,34.086280291449256,0.4539904997395472
6443,41512249,1175447955,40.482562934158075,0.3505343201912596
1623,2634129,-19775929,10.197609753552468,-0.6981654189934723
8989,80802121,480792645,56.4795527262373,-0.06906002571440725
4225,17850625,-1890520703,26.546457922833753,0.9876883405951377
626,391876,245314376,3.933274002294421,-0.7115356772092853
7734,59814756,-1249145064,48.594155165726924,-0.9949510169813004
1528,2334784,-727417344,9.600707149370407,-0.1750230589752754
7456,55591936,-2118352896,46.847429650330994,0.27295193551732755
2094,4384836,591911992,13.156990033234054,0.5568756164881881
1633,2666689,59735841,10.260441606624266,-0.7417417727387399
4198,17623204,967766360,26.376811919539904,0.9470983049947442
3861,14907321,1722591533,24.259378471020383,-0.7664930068093498
2835,8037225,1310696395,17.812830345854128,-0.8607420270039438
6106,37283236,18172328,38.365129485638555,0.6178596130903341
3506,12292036,146205256,22.02884768697163,-0.03769018266993489
389,151321,58863869,2.4441590844928593,0.6422526531765842
6245,39000025,-1257979747,39.238492243336516,0.9995065603657315
6756,45643536,-869916096,42.44919993530529,-0.9992894726405892
1729,2989441,873776193,10.863627396113506,-0.9913076310695067
8956,80209936,1100648384,56.27220761110038,-0.2729519355173245
4040,16321600,1514754560,25.38406864100553,0.2486898871648559
8463,71622369,549720111,53.17459725466084,0.23038942667659237
3539,12524521,1374606859,22.236192802108558,-0.24259923079540904
4783,22877089,2046934287,30.052475324239964,-0.9785809043254717
7502,56280004,1305795000,47.13645617446126,-0.01256603988335354
1761,3101121,1166106785,11.064689325943252,-0.9976125063612251
9317,86806489,1322206365,58.540437506992205,0.9126915874035035
2838,8054244,1383107992,17.831679901775665,-0.8509944817946925
5856,34292736,-1045200896,36.794333158843656,-0.7862884321366201
5161,26635921,29034809,32.42751937035385,0.847677936085085
5707,32569849,1192534515,35.8581385480739,-0.9637236782900105
2320,5382400,-397733888,14.576989912656641,0.9048270524660194
7531,56715961,1926139987,47.318668548369466,-0.1935494680508605
7980,63680400,1363451072,50.1398187512931,-0.12533323356430548
5834,34035556,994938088,36.65610308208571,-0.8639234171928356
1241,1540081,1911240521,7.797432966209867,0.998401550108975
9342,87272964,-739756552,58.697517139671696,0.8375280400421422
9158,83868964,-727173672,57.54141104315065,0.8375280400421417
1637,2679769,91814557,10.285574347852982,-0.7583619152887214
2288,5234944,-907350016,14.375927982826894,0.9716317329146738
1938,3755844,-1311108920,12.17681312531404,-0.3797790955218005
3535,12496225,1224482415,22.211060060879838,-0.21814324139654223
